Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
"Egypt, Arab Rep.",Turkey,All Products,Import,Partner share(%)-Top 5 Import Partner,      4.67,,,      4.69,      4.45,,,,,,      5.23,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",Ukraine,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      4.73,      5.53,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.76,      6.82,     10.44,     12.53,      5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,      4.69,,,,,,,,
"Egypt, Arab Rep.",United States,All Products,Export,Partner share(%)-Top 5 Export Partner,      7.24,      5.88,      5.20,      4.99,      5.61,      4.21,,      6.85,      5.76,      5.88,      6.76,,,      8.71,      8.99,      7.65,      8.46,      8.30,      8.32,      8.52,     12.44,     12.19,     11.44,     13.01,     15.16,     10.49,,,,,,
"Egypt, Arab Rep.",United States,All Products,Import,Partner share(%)-Top 5 Import Partner,      6.63,      6.70,      5.85,      5.38,      5.89,      7.29,      7.82,      7.55,     10.39,      9.36,     10.56,     10.75,      9.51,      7.79,      8.93,     10.52,     11.69,     13.48,     14.40,     14.96,     14.38,     12.59,     13.06,     20.04,     18.84,     16.86,,,,,,
"Egypt, Arab Rep.",Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,     15.26,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",World,All Products,Trade Indicator,Country Growth (%),      1.21,      2.59,     10.56,     -0.96,     -8.32,     -2.88,     -3.35,     -2.08,     10.08,      8.53,    -11.87,     10.98,      8.85,     20.53,     11.02,     16.87,     10.80,     11.62,     -3.21,      6.08,      3.35,     -5.68,     -2.77,      2.21,      4.69,     26.87,,,,,,
"Egypt, Arab Rep.",World,All Products,Tariff,Duty Free Tariff Lines Share (%),     65.58,     59.17,     59.62,     59.51,     45.79,     46.69,     35.96,     35.94,     36.40,     34.97,     21.88,     21.04,     10.48,      6.75,     17.59,      6.52,      0.70,      0.60,      0.15,      0.15,      0.15,      0.13,      0.00,,      0.19,,,,,,,
"Egypt, Arab Rep.",World,Animal,Export,Export Product share(%),      1.35,      1.36,      1.52,      1.75,      2.04,      1.82,      1.64,      1.53,      1.80,      2.16,      2.19,      1.56,      0.34,      0.33,      0.55,      0.56,      0.62,      0.47,      0.37,      0.32,      0.70,      0.52,      0.58,      0.62,      0.48,      0.73,,,,,,
"Egypt, Arab Rep.",World,Capital goods,Export,Export Product share(%),      1.66,      2.14,      2.39,      2.00,      1.89,      2.03,      1.73,      1.83,      1.72,      1.87,      2.38,      2.51,      0.33,      0.62,      1.08,      1.09,      0.93,      1.36,      1.23,      0.97,      0.94,      0.77,      1.22,      0.52,      0.52,      0.55,,,,,,
"Egypt, Arab Rep.",World,Chemicals,Export,Export Product share(%),     11.34,     13.40,     12.32,     11.05,      9.69,     11.57,     12.33,     12.00,     11.82,     10.92,     11.09,      9.41,      2.10,      2.53,      2.63,      2.97,      5.41,      5.64,      6.73,      6.26,      6.54,      8.10,      4.91,      4.63,      5.52,      4.41,,,,,,
"Egypt, Arab Rep.",World,Consumer goods,Export,Export Product share(%),     48.23,     45.73,     42.73,     41.71,     46.98,     45.19,     45.87,     46.52,     44.61,     48.63,     49.18,     55.59,     55.55,     58.03,     58.65,     51.79,     51.13,     48.72,     53.88,     61.17,     26.42,     29.95,     23.45,     21.56,     20.78,     20.10,,,,,,
"Egypt, Arab Rep.",World,Food Products,Export,Export Product share(%),      4.91,      5.01,      5.52,      6.88,      6.18,      4.99,      4.86,      4.15,      4.21,      4.84,      3.33,      2.01,      1.39,      1.24,      1.57,      1.54,      1.58,      1.58,      1.62,      1.22,      0.99,      1.00,      1.20,      1.46,      1.46,      1.28,,,,,,
"Egypt, Arab Rep.",World,Footwear,Export,Export Product share(%),      0.01,      0.02,      0.02,      0.02,      0.04,      0.05,      0.04,      0.03,      0.06,      0.07,      0.07,      0.03,      0.01,      0.01,      0.01,      0.01,      0.02,      0.03,      0.03,      0.24,      0.09,      0.19,      0.20,      0.34,      0.31,      0.36,,,,,,
"Egypt, Arab Rep.",World,Fuels,Export,Export Product share(%),     26.49,     24.57,     19.36,     13.78,     17.99,     23.39,     26.26,     30.16,     29.26,     28.84,     28.68,     44.69,     52.51,     55.70,     51.52,     43.26,     43.29,     33.82,     40.54,     41.92,     36.92,     29.53,     45.37,     47.60,     37.26,     39.21,,,,,,
"Egypt, Arab Rep.",World,Hides and Skins,Export,Export Product share(%),      0.25,      0.34,      0.43,      0.53,      0.72,      0.74,      0.60,      0.38,      0.47,      0.63,      0.46,      0.23,      0.24,      0.22,      0.27,      0.37,      0.45,      0.58,      0.61,      0.47,      0.37,      0.54,      0.51,      0.31,      0.29,      0.46,,,,,,
"Egypt, Arab Rep.",World,Intermediate goods,Export,Export Product share(%),     32.09,     34.02,     34.66,     34.56,     27.32,     29.29,     29.91,     30.53,     33.03,     30.92,     27.79,     24.18,     15.50,     18.13,     17.32,     22.98,     24.85,     20.43,     21.03,     18.93,     20.02,     25.66,     25.03,     22.35,     31.21,     29.91,,,,,,
"Egypt, Arab Rep.",World,Mach and Elec,Export,Export Product share(%),      6.00,      5.72,      7.22,      7.38,      8.62,      8.21,      4.85,      4.66,      4.48,      3.87,      3.67,      4.11,      0.30,      0.56,      0.76,      0.96,      0.83,      1.29,      1.17,      0.95,      0.78,      0.68,      0.49,      0.37,      0.54,      0.44,,,,,,
"Egypt, Arab Rep.",World,Metals,Export,Export Product share(%),      5.82,      7.90,      7.48,      6.51,      6.88,      7.24,      8.95,      8.52,     10.01,     10.10,      9.26,     11.56,      7.30,      7.98,      8.02,      9.80,      8.43,      8.60,      7.46,      6.52,      6.58,      8.99,      8.09,      8.52,     11.87,     10.83,,,,,,
"Egypt, Arab Rep.",World,Minerals,Export,Export Product share(%),      1.63,      1.57,      1.53,      1.61,      1.82,      1.48,      2.27,      2.53,      2.10,      1.65,      3.49,      2.19,      2.11,      3.21,      4.36,      5.68,      4.47,      2.71,      1.18,      0.94,      0.92,      1.18,      1.00,      0.68,      0.61,      0.47,,,,,,
"Egypt, Arab Rep.",World,Miscellaneous,Export,Export Product share(%),      1.22,      1.42,      1.56,      2.04,      2.11,      2.73,      2.31,      1.60,      1.32,      1.48,      1.81,      1.66,     17.62,     12.33,     11.65,      6.37,      6.71,      9.86,      7.60,      3.33,      5.63,      3.58,      1.17,      0.69,      0.64,      0.61,,,,,,
"Egypt, Arab Rep.",World,Plastic or Rubber,Export,Export Product share(%),      7.01,      6.47,      6.17,      5.55,      6.78,      6.55,      5.64,      4.60,      3.81,      3.63,      3.36,      3.62,      2.95,      2.90,      2.96,      2.98,      2.61,      1.98,      2.84,      1.81,      3.40,      1.44,      1.56,      1.14,      0.99,      0.67,,,,,,
"Egypt, Arab Rep.",World,Raw materials,Export,Export Product share(%),     17.67,     17.84,     19.64,     20.87,     23.06,     22.44,     21.80,     20.98,     20.49,     18.32,     20.43,     17.52,     12.28,     11.53,     11.80,     18.23,     16.84,     20.24,     16.82,     16.13,     20.49,     17.88,     25.52,     32.65,     33.08,     34.94,,,,,,
"Egypt, Arab Rep.",World,Stone and Glass,Export,Export Product share(%),     10.12,      8.42,     11.51,     15.23,      6.87,      6.34,      6.77,      8.27,      8.06,      7.32,      7.41,      2.27,      2.03,      3.12,      1.45,      3.35,      3.38,      7.94,      2.61,      8.43,      2.96,      2.41,      3.70,      1.15,      1.12,      1.03,,,,,,
"Egypt, Arab Rep.",World,Textiles and Clothing,Export,Export Product share(%),     10.59,     10.86,     11.05,     11.64,     13.46,     11.25,     10.77,      9.90,     10.88,     11.03,     10.23,      6.79,      4.03,      3.96,      6.12,     13.09,     14.58,     17.19,     17.45,     19.73,     25.11,     29.35,     23.27,     21.70,     28.80,     31.63,,,,,,
"Egypt, Arab Rep.",World,Transportation,Export,Export Product share(%),      0.29,      0.40,      0.51,      0.68,      0.48,      0.46,      0.62,      0.44,      0.33,      0.43,      0.63,      0.55,      0.05,      0.11,      0.40,      0.37,      0.10,      0.14,      0.13,      0.10,      0.16,      0.14,      0.72,      0.07,      0.10,      0.09,,,,,,
"Egypt, Arab Rep.",World,Vegetable,Export,Export Product share(%),     11.13,     10.31,     11.63,     13.11,     14.14,     11.25,     10.53,      9.46,      9.71,     11.32,     12.79,      7.91,      6.57,      5.35,      7.11,      8.26,      6.85,      7.40,      8.63,      7.09,      8.09,     11.39,      6.65,      9.95,      9.02,      7.11,,,,,,
"Egypt, Arab Rep.",World,Wood,Export,Export Product share(%),      1.85,      2.22,      2.18,      2.26,      2.18,      1.92,      1.55,      1.75,      1.70,      1.73,      1.53,      1.42,      0.45,      0.44,      0.61,      0.41,      0.67,      0.77,      1.05,      0.65,      0.76,      0.97,      0.59,      0.76,      1.00,      0.70,,,,,,
"Egypt, Arab Rep.",World,Capital goods,Import,Import Product share(%),     19.99,     18.26,     17.56,     20.87,     19.36,     18.30,     18.64,     16.61,     17.76,     21.65,     24.83,     22.00,     17.54,     17.69,     17.32,     18.52,     18.56,     19.72,     22.38,     24.40,     24.90,     24.52,     25.43,     23.29,     22.60,     25.97,,,,,,
"Egypt, Arab Rep.",World,Consumer goods,Import,Import Product share(%),     28.67,     31.27,     33.57,     34.03,     35.33,     29.87,     29.69,     32.29,     29.62,     31.17,     26.06,     24.00,     20.76,     23.82,     21.63,     22.57,     19.71,     20.90,     21.72,     24.66,     17.73,     17.08,     17.41,     16.04,     17.44,     17.19,,,,,,
"Egypt, Arab Rep.",World,Intermediate goods,Import,Import Product share(%),     29.10,     29.82,     29.53,     29.10,     28.39,     30.40,     31.32,     30.09,     31.22,     28.60,     32.54,     35.27,     23.24,     23.48,     27.54,     29.26,     28.99,     29.16,     30.76,     28.33,     32.24,     33.62,     38.96,     37.89,     39.62,     35.91,,,,,,
"Egypt, Arab Rep.",World,Raw materials,Import,Import Product share(%),     22.15,     20.56,     19.00,     15.89,     16.78,     21.06,     16.28,     21.01,     21.40,     18.57,     16.58,     18.72,     23.22,     20.84,     20.81,     18.25,     18.71,     20.36,     18.32,     18.18,     18.98,     17.30,     17.68,     22.39,     20.10,     20.67,,,,,,
"Egypt, Arab Rep.",World,All Products,Tariff,Maximum Rate (%),   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,,,   3000.00,,,,,,,
"Egypt, Arab Rep.",World,All Products,Tariff,Simple Average (%),     14.43,      9.57,     10.14,      8.08,      7.52,      7.85,      9.27,      9.80,     10.33,     10.99,     12.19,     12.50,     14.63,     16.92,     14.23,     17.53,     23.41,     40.91,     25.10,     25.09,     25.08,     19.68,,,     24.53,,,,,,,
"Egypt, Arab Rep.",World,All Products,Tariff,Weighted Average (%),     10.43,      8.19,      7.41,      6.63,      7.08,      7.43,      8.55,      7.47,      7.71,      9.71,      8.26,      8.02,      8.92,     10.05,      8.76,     10.63,     15.04,     19.89,     16.72,     16.82,     16.68,     14.17,,,     17.05,,,,,,,
"Egypt, Arab Rep.",World,Capital goods,Tariff,Weighted Average (%),      2.29,      3.61,      3.69,      3.47,      3.91,      4.04,      4.52,      4.82,      4.62,      4.67,      6.36,      6.45,      6.70,      7.29,      6.63,      7.66,     12.95,     13.67,     13.57,     13.57,     13.59,     13.05,,,     18.63,,,,,,,
"Egypt, Arab Rep.",World,Consumer goods,Tariff,Weighted Average (%),     30.37,     22.99,     17.35,     15.48,     21.00,     22.23,     18.42,     15.49,     17.75,     22.29,     18.86,     18.61,     20.61,     21.14,     18.68,     21.99,     30.69,     46.81,     31.19,     31.24,     31.23,     24.93,,,     32.78,,,,,,,
"Egypt, Arab Rep.",World,Intermediate goods,Tariff,Weighted Average (%),      9.07,      3.67,      4.41,      3.93,      3.26,      3.31,      5.44,      4.81,      4.68,      5.31,      4.95,      5.82,      6.29,      8.11,      7.20,      8.90,     11.71,     13.62,     15.45,     15.71,     15.33,     13.24,,,     14.44,,,,,,,
"Egypt, Arab Rep.",World,Raw materials,Tariff,Weighted Average (%),      1.10,      0.64,      1.08,      1.31,      0.90,      0.91,      0.90,      0.93,      0.65,      1.08,      0.79,      0.43,      1.40,      2.63,      1.49,      2.82,      3.63,      4.16,      4.06,      4.06,      4.06,      6.70,,,      6.62,,,,,,,
"Egypt, Arab Rep.",World,All Products,Trade Indicator,World Growth (%),     -1.13,      3.50,      5.68,     -1.24,     -6.61,      0.12,      1.20,     -0.01,      9.18,     10.68,    -12.27,      7.44,      7.16,      7.61,      6.15,     10.47,      8.06,      2.41,     -1.71,      7.07,      2.52,     -0.47,      3.05,      3.55,     11.51,     15.29,,,,,,
