Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Rwanda,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,      5.69,,,,,,,,,,,,,
Rwanda,World,All Products,Trade Indicator,Country Growth (%),    -12.13,     29.72,     17.10,      8.94,     -3.50,      4.94,      3.87,     -1.74,     32.19,     -2.10,      3.44,     20.37,      8.60,      1.81,    -43.75,     74.85,     -1.13,     32.24,      0.81,,    -25.86,     -4.70,     19.21,     15.75,,,,,,,,
Rwanda,World,All Products,Tariff,Duty Free Tariff Lines Share (%),     41.74,     42.05,,     43.38,     45.70,     45.62,     45.56,     47.41,     49.41,     45.41,     45.55,     17.84,,     17.68,     23.79,,      6.38,      5.46,      5.82,,,,,,,,,,,,,
Rwanda,World,Animal,Export,Export Product share(%),      1.47,      1.73,      1.35,      1.77,      2.15,      1.99,      1.72,      0.06,      1.54,      2.80,      1.11,      0.95,      1.27,      0.21,      0.31,      0.18,      0.27,,      0.04,,      0.00,      0.00,      0.02,      0.04,,,,,,,,
Rwanda,World,Capital goods,Export,Export Product share(%),      2.41,      3.26,      1.31,      2.25,      4.21,      2.74,      5.50,      2.88,      2.32,      3.04,     13.11,      2.18,      5.41,      4.09,      7.52,      2.61,      5.27,     22.01,      1.42,,      0.05,      0.47,      0.09,      7.15,,,,,,,,
Rwanda,World,Chemicals,Export,Export Product share(%),      1.38,      1.29,      1.10,      1.34,      0.94,      0.79,      0.73,      0.63,      0.88,      0.94,      0.70,      0.50,      1.33,      0.72,      0.55,      0.23,      0.44,      0.39,      0.14,,      0.31,      0.22,      0.31,      0.53,,,,,,,,
Rwanda,World,Consumer goods,Export,Export Product share(%),     41.20,     39.95,     37.89,     44.86,     41.99,     36.54,     36.74,     34.20,     27.58,     23.66,     39.06,     42.36,     23.48,     24.11,     23.22,     22.59,     34.69,      9.74,     77.52,,     27.12,     59.91,     31.52,     17.34,,,,,,,,
Rwanda,World,Food Products,Export,Export Product share(%),      9.99,      5.82,      6.06,      3.61,      5.82,      3.06,      7.35,      0.43,      1.94,      2.55,      1.32,      7.98,      1.04,      0.18,      0.27,      0.53,      0.69,      0.63,      0.08,,      0.23,      0.74,      0.67,      0.34,,,,,,,,
Rwanda,World,Footwear,Export,Export Product share(%),      0.46,      0.36,      0.34,      0.62,      0.29,      0.18,      0.25,      0.12,      0.45,      0.72,      0.58,      0.26,      0.35,      0.04,      0.01,      0.01,      0.09,      0.11,      0.02,,      0.00,,,,,,,,,,,
Rwanda,World,Fuels,Export,Export Product share(%),     12.92,     13.12,     14.49,     18.19,     15.13,     16.37,     11.66,      6.08,      5.04,      0.71,      0.21,      0.30,      0.56,      1.84,      3.35,      3.90,      6.69,      4.67,     67.67,,      0.00,,      0.13,      0.18,,,,,,,,
Rwanda,World,Hides and Skins,Export,Export Product share(%),      0.44,      0.50,      0.95,      1.54,      1.79,      2.35,      2.59,      3.04,      1.91,      1.62,      0.79,      0.76,      1.95,      1.37,      3.25,      3.17,      6.43,      4.32,      0.42,,      0.89,      5.35,      8.30,      9.54,,,,,,,,
Rwanda,World,Intermediate goods,Export,Export Product share(%),     35.60,     24.26,     27.96,     23.83,     17.97,     12.98,      8.02,      2.98,      4.65,      4.17,      3.86,      2.74,      2.40,      1.82,      1.59,      3.06,      2.26,      2.39,      0.78,,      7.31,      5.94,      2.76,      2.45,,,,,,,,
Rwanda,World,Mach and Elec,Export,Export Product share(%),      2.03,      2.34,      0.98,      1.92,      2.63,      1.93,      1.81,      0.87,      1.08,      2.20,      4.97,      1.25,      3.27,      1.59,      4.93,      1.88,      3.60,      3.02,      0.42,,      0.01,      0.10,      0.02,      0.23,,,,,,,,
Rwanda,World,Metals,Export,Export Product share(%),      1.88,      2.00,      1.35,      1.23,      0.91,      2.68,      4.52,      2.22,      0.94,      1.34,      2.59,      0.81,      1.39,      0.32,      0.37,      0.76,      0.58,      0.32,      0.19,,      1.69,      2.29,      0.76,      0.02,,,,,,,,
Rwanda,World,Minerals,Export,Export Product share(%),     10.09,     21.01,     21.78,     15.28,     21.27,     33.77,     36.41,     35.23,     41.44,     41.32,     26.28,     34.22,     45.76,     32.70,     39.92,     31.69,     22.85,     30.20,     11.24,,     11.28,      8.61,      6.43,     12.38,,,,,,,,
Rwanda,World,Miscellaneous,Export,Export Product share(%),      0.97,      1.07,      0.52,      0.96,      3.17,      1.19,      1.02,      1.12,      0.56,      0.79,      5.85,      0.95,      1.03,      1.27,      0.74,      0.88,      0.77,     48.71,      0.06,,      0.09,      8.39,     22.53,      4.58,,,,,,,,
Rwanda,World,Plastic or Rubber,Export,Export Product share(%),      0.40,      0.41,      0.27,      0.27,      0.36,      0.44,      0.79,      0.68,      0.44,      0.41,      0.28,      0.39,      0.36,      0.26,      0.14,      0.05,      0.06,      0.20,      0.07,,      0.10,      0.03,      0.12,      0.49,,,,,,,,
Rwanda,World,Raw materials,Export,Export Product share(%),     20.63,     32.11,     32.84,     29.06,     35.83,     47.74,     49.73,     59.93,     65.45,     69.13,     40.92,     52.58,     68.72,     69.97,     67.67,     71.36,     57.54,     34.85,     20.28,,     65.52,     25.63,     43.05,     72.97,,,,,,,,
Rwanda,World,Stone and Glass,Export,Export Product share(%),     27.40,     14.76,     19.21,     13.64,      5.20,      2.08,      0.32,      0.21,      1.02,      0.14,      0.49,      0.63,      0.12,      0.45,      0.02,      0.04,      0.01,      0.07,      0.02,,      4.47,      2.17,      0.00,      0.49,,,,,,,,
Rwanda,World,Textiles and Clothing,Export,Export Product share(%),      2.32,      2.25,      2.22,      1.31,      0.90,      0.59,      1.19,      0.32,      1.05,      0.97,      1.40,      0.42,      0.58,      0.51,      1.17,      1.53,      2.31,      3.99,      0.92,,      0.44,      1.49,      0.27,      1.99,,,,,,,,
Rwanda,World,Transportation,Export,Export Product share(%),      1.66,      2.15,      1.10,      1.74,      3.56,      2.32,      2.12,      4.13,      4.99,      2.11,     10.18,      1.17,      3.75,      3.68,      3.33,      1.50,      3.12,      3.09,      1.15,,      0.01,      0.20,      0.00,      6.59,,,,,,,,
Rwanda,World,Vegetable,Export,Export Product share(%),     25.98,     30.67,     27.81,     35.90,     35.43,     29.73,     27.18,     44.68,     36.50,     40.52,     43.15,     49.30,     37.15,     54.59,     41.25,     53.44,     52.05,      0.22,     17.53,,     80.08,     70.38,     60.33,     62.49,,,,,,,,
Rwanda,World,Wood,Export,Export Product share(%),      0.63,      0.51,      0.47,      0.68,      0.46,      0.54,      0.33,      0.16,      0.22,      0.85,      0.10,      0.12,      0.09,      0.27,      0.38,      0.20,      0.04,      0.06,      0.05,,      0.38,      0.02,      0.10,      0.10,,,,,,,,
Rwanda,World,Capital goods,Import,Import Product share(%),     19.42,     20.17,     20.16,     24.86,     23.58,     21.78,     20.74,     27.72,     18.63,     22.84,     27.18,     26.29,     27.74,     21.35,     26.40,     21.81,     23.25,     22.22,     18.43,,     18.14,     17.51,     20.89,     25.85,,,,,,,,
Rwanda,World,Consumer goods,Import,Import Product share(%),     46.97,     51.45,     52.78,     53.42,     51.44,     51.78,     51.02,     43.00,     50.70,     48.94,     42.35,     38.98,     42.11,     53.84,     46.58,     51.91,     52.43,     49.66,     55.18,,     39.75,     38.06,     39.12,     40.81,,,,,,,,
Rwanda,World,Intermediate goods,Import,Import Product share(%),     27.38,     20.74,     20.53,     17.34,     21.11,     21.45,     22.53,     25.45,     26.28,     24.02,     26.43,     27.02,     25.94,     21.88,     25.11,     23.94,     23.14,     25.14,     21.94,,     22.51,     28.46,     25.06,     19.42,,,,,,,,
Rwanda,World,Raw materials,Import,Import Product share(%),      5.88,      7.10,      6.41,      4.37,      3.86,      4.99,      5.70,      2.30,      4.40,      4.20,      3.84,      3.49,      4.20,      2.93,      1.90,      2.13,      1.14,      2.97,      4.45,,      4.26,      3.05,      2.94,      2.39,,,,,,,,
Rwanda,World,All Products,Tariff,Maximum Rate (%),    100.00,    100.00,,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,    100.00,     30.00,,     30.00,     30.00,,     25.00,     30.00,     25.00,,,,,,,,,,,,,
Rwanda,World,All Products,Tariff,Simple Average (%),     11.64,     11.26,,     11.50,     11.18,     11.10,     11.11,     10.77,     10.28,     11.19,     11.43,     18.66,,     19.73,     19.48,,      9.75,     24.21,     10.45,,,,,,,,,,,,,
Rwanda,World,All Products,Tariff,Weighted Average (%),      9.55,      4.08,,      7.33,      9.75,      8.90,      8.70,      9.41,      6.82,      8.03,      7.45,     12.91,,     12.45,     14.19,,      8.33,     20.12,      7.64,,,,,,,,,,,,,
Rwanda,World,Capital goods,Tariff,Weighted Average (%),      3.37,      2.56,,      2.72,      3.19,      2.83,      2.93,      3.35,      4.20,      4.99,      5.13,     16.53,,     13.40,     13.53,,      7.39,     16.98,      6.98,,,,,,,,,,,,,
Rwanda,World,Consumer goods,Tariff,Weighted Average (%),     13.20,      3.65,,     11.83,     15.25,     14.44,     13.97,     15.33,     10.07,     10.93,     10.74,     15.59,,     14.90,     17.48,,     10.46,     25.38,      8.46,,,,,,,,,,,,,
Rwanda,World,Intermediate goods,Tariff,Weighted Average (%),     10.90,      8.67,,      6.60,      6.09,      5.34,      5.33,      5.27,      4.83,      5.14,      4.13,      6.25,,      7.81,      8.12,,      4.71,     13.65,      6.71,,,,,,,,,,,,,
Rwanda,World,Raw materials,Tariff,Weighted Average (%),      1.76,      1.45,,      1.23,      2.42,      2.23,      2.23,      1.55,      1.58,     12.15,      5.44,      4.64,,      2.96,      5.03,,      3.14,     10.53,      4.81,,,,,,,,,,,,,
Rwanda,World,All Products,Trade Indicator,World Growth (%),     -1.13,      3.50,      5.68,     -1.24,     -6.61,      0.12,      1.20,     -0.01,      9.18,     10.68,    -12.27,      7.44,      7.16,      7.61,      6.15,     10.47,      8.06,      2.41,     -1.71,,      2.52,     -0.47,      3.05,      3.55,,,,,,,,
